Step	State	Value
5695	1	0.0346
5696	0	0.1940
5697	5	0.0137
5698	7	0.0470
5699	1	0.0568
5700	8	0.0382
5701	2	0.0977
5702	2	0.1373
5703	1	0.0457
5704	7	0.1730
5705	8	0.2298
5706	1	0.0269
5707	3	0.0686
5708	2	0.0563
5709	8	0.0070
5710	9	0.0041
5711	3	0.3435
5712	8	0.1998
5713	0	0.1156
5714	2	0.0239
5715	1	0.0110
5716	5	0.0428
5717	7	0.1740
5718	0	0.2314
5719	1	0.2024
5720	7	0.0068
5721	7	0.1952
5722	2	0.0077
5723	3	0.0782
5724	5	0.0214
5725	6	0.0617
5726	2	0.3329
5727	4	0.0133
5728	8	0.0736
5729	8	0.0061
5730	7	0.2508
5731	1	0.0296
5732	2	0.2175
5733	0	0.0435
5734	7	0.0304
5735	2	0.0702
5736	3	0.3835
5737	3	0.0989
5738	0	0.1229
5739	1	0.0810
5740	8	0.1479
5741	0	0.0135
5742	7	0.0571
5743	2	0.0820
5744	9	0.0055
5745	6	0.1143
5746	9	0.1510
5747	9	0.0265
5748	6	0.0006
5749	5	0.0590
5750	2	0.1608
5751	9	0.0905
5752	7	0.0359
5753	2	0.1760
5754	0	0.0481
5755	3	0.2300
5756	1	0.0491
5757	0	0.2136
5758	8	0.0318
5759	4	0.1467
5760	3	0.0052
5761	4	0.0350
5762	8	0.0474
5763	5	0.0670
5764	3	0.0112
5765	9	0.1053
5766	9	0.2059
5767	2	0.1135
5768	1	0.0614
5769	4	0.0190
5770	8	0.2112
5771	0	0.4066
5772	2	0.0096
5773	8	0.0082
5774	3	0.0356
5775	8	0.1165
5776	3	0.0342
5777	9	0.0191
5778	6	0.0701
5779	6	0.0044
5780	6	0.0885
5781	6	0.0713
5782	4	0.2677
5783	1	0.0982
5784	3	0.1154
5785	7	0.0250
5786	5	0.2001
5787	2	0.1724
5788	9	0.0065
5789	8	0.0381
5790	3	0.1364
5791	9	0.1236
5792	0	0.3727
5793	8	0.1184
5794	4	0.0772
5795	7	0.0085
5796	1	0.0556
5797	5	0.0855
5798	3	0.1474
5799	1	0.1350
5800	4	0.4319
5801	9	0.0006
5802	8	0.0173
5803	8	0.1630
5804	2	0.1289
5805	1	0.0874
5806	4	0.0121
5807	2	0.0680
5808	0	0.0179
5809	1	0.0837
5810	6	0.2470
5811	6	0.1705
5812	3	0.0264
5813	3	0.1180
5814	9	0.0874
5815	4	0.0597
5816	5	0.0487
5817	4	0.0538
5818	5	0.0326
5819	2	0.1440
5820	9	0.0403
5821	3	0.0619
5822	4	0.0987
5823	9	0.0762
5824	7	0.0139
5825	0	0.0668
5826	0	0.1349
5827	2	0.0480
5828	9	0.1166
5829	0	0.3393
5830	2	0.0687
5831	4	0.1780
5832	8	0.2010
5833	2	0.0542
5834	1	0.0613
5835	1	0.0147
5836	7	0.0728
5837	5	0.0258
5838	1	0.0789
5839	7	0.2597
5840	6	0.1904
5841	4	0.1258
5842	5	0.1236
5843	0	0.0812
5844	3	0.0172
5845	5	0.1071
5846	6	0.2674
5847	4	0.0754
5848	7	0.1296
5849	9	0.2709
5850	1	0.0124
5851	0	0.3286
5852	6	0.1094
5853	1	0.1469
5854	2	0.2868
5855	6	0.2095
5856	7	0.0103
5857	5	0.0474
5858	8	0.1139
5859	9	0.0216
5860	8	0.0595
5861	8	0.0667
5862	3	0.0402
5863	0	0.0184
5864	0	0.3031
5865	0	0.0262
5866	0	0.0182
5867	1	0.1201
5868	8	0.0477
5869	4	0.0031
5870	3	0.0166
5871	9	0.0115
5872	2	0.0682
5873	4	0.0053
5874	1	0.0532
5875	2	1.0000
5876	8	0.0096
5877	4	0.0262
5878	4	0.0685
5879	3	0.0641
5880	4	0.0686
5881	6	0.0718
5882	6	0.2211
5883	2	0.0670
5884	2	0.1108
5885	5	0.0882
5886	8	0.0550
5887	6	0.0070
5888	9	0.0191
5889	1	0.0081
5890	5	0.0455
5891	0	0.0579
5892	4	0.0831
5893	6	0.2080
5894	0	0.0062
5895	3	0.0691
5896	5	0.0041
5897	0	0.0238
5898	9	0.0236
5899	6	0.0216
5900	8	0.0237
5901	7	0.1190
5902	6	0.0631
5903	7	0.0783
5904	6	0.2121
5905	6	0.0249
5906	2	0.1197
5907	6	0.1196
5908	2	0.0388
5909	5	0.0371
5910	3	0.2414
5911	8	0.2684
5912	9	0.1660
5913	1	0.2112
5914	0	0.1814
5915	0	0.2221
5916	0	0.1873
5917	5	0.1127
5918	3	0.0420
5919	2	0.2915
5920	2	0.1782
5921	1	0.0619
5922	5	0.1713
5923	1	0.1517
5924	1	0.1280
5925	0	0.0727
5926	6	0.2204
5927	4	0.0865
5928	6	0.0882
5929	4	0.1245
5930	4	0.0742
5931	5	0.0622
5932	3	0.0199
5933	1	0.1123
5934	5	0.0426
5935	6	0.1349
5936	1	0.1518
5937	1	0.1201
5938	5	0.0430
5939	4	0.1319
5940	0	0.0823
5941	2	0.1190
5942	4	0.1167
5943	2	0.0150
5944	2	0.1280
5945	8	0.1163
5946	2	0.0593
5947	1	0.0930
5948	6	0.0326
5949	2	0.0155
5950	6	0.2213
5951	8	0.1591
5952	6	0.0077
5953	4	0.0304
5954	4	0.3275
5955	9	0.0672
5956	5	0.0265
5957	1	0.3313
5958	9	0.0594
5959	1	0.0204
5960	1	0.2966
5961	8	0.0518
5962	3	0.0011
5963	0	0.0014
5964	2	0.0326
5965	1	0.2397
5966	1	0.0035
5967	6	0.1787
5968	1	0.0210
5969	0	0.0759
5970	1	0.0082
5971	0	0.1110
5972	3	0.0215
5973	6	0.0256
5974	6	0.1321
5975	4	0.1619
5976	6	0.0324
5977	1	0.0071
5978	2	0.0229
5979	0	0.0856
5980	4	0.0273
5981	4	0.1039
5982	2	0.0198
5983	4	0.0481
5984	3	0.0832
5985	9	0.0730
5986	6	0.2561
5987	1	0.2977
5988	1	0.1681
5989	1	0.1392
5990	5	0.0874
5991	5	0.0247
5992	8	0.1387
5993	2	0.0150
5994	9	0.0459
5995	7	0.0564
5996	6	0.0210
5997	0	0.2087
5998	3	0.0790
5999	2	0.1329
6000	1	0.0175
6001	2	0.1372
6002	0	0.0564
6003	6	0.0215
6004	2	0.2001
6005	9	0.1523
6006	4	0.0673
6007	9	0.0352
6008	2	0.0331
6009	4	0.0203
6010	6	0.0155
6011	6	0.0286
6012	3	0.1154
6013	1	0.1202
6014	2	0.0470
6015	4	0.0401
6016	5	0.1131
6017	0	0.0954
6018	1	0.1443
6019	8	0.0419
6020	6	0.1372
6021	1	0.0066
6022	2	0.0121
6023	3	0.0627
6024	3	0.1576
6025	6	0.0038
6026	9	0.0297
6027	2	0.0306
6028	9	0.0522
6029	9	0.0175
6030	7	0.0490
6031	4	0.0371
6032	0	0.0821
6033	9	0.0175
6034	3	0.1292
6035	4	0.2823
6036	4	0.0967
6037	0	0.1195
6038	7	0.0450
6039	1	0.0130
6040	1	0.1627
6041	1	0.0085
6042	0	0.0589
6043	3	0.4667
6044	8	0.0360
6045	1	0.0981
6046	6	0.1019
6047	9	0.1370
6048	1	0.1897
6049	9	0.0717
6050	5	0.0516
6051	4	0.0034
6052	0	0.0602
6053	7	0.1380
6054	8	0.2163
6055	8	0.3197
6056	6	0.0024
6057	0	0.1350
6058	4	0.0485
6059	7	0.0376
6060	6	0.2112
6061	9	0.0460
6062	5	0.1991
6063	1	0.1227
6064	7	0.0010
6065	2	0.0327
6066	4	0.1084
6067	3	0.0559
6068	1	0.0037
6069	1	0.2493
6070	9	0.0037
6071	8	0.0928
6072	0	0.2452
6073	3	0.0753
6074	2	0.0069
6075	8	0.3704
6076	9	0.1477
6077	3	0.0611
6078	6	0.0601
6079	1	0.0414
6080	4	0.0463
6081	6	0.2037
6082	0	0.2580
6083	2	0.0143
6084	9	0.0626
6085	0	0.2115
6086	4	0.2557
6087	4	0.0824
6088	8	0.1710
6089	0	0.0135
6090	8	0.2541
6091	0	0.1753
6092	6	0.0585
6093	2	0.0384
6094	8	0.0575
6095	6	0.0428
6096	8	0.0311
6097	2	0.1774
6098	1	0.0709
6099	9	0.0159
6100	9	0.0007
6101	0	0.0630
6102	9	0.0701
6103	0	0.1440
6104	3	0.0112
6105	8	0.0223
6106	0	0.4209
6107	0	0.1254
6108	4	0.0359
6109	0	0.0378
6110	7	0.1149
6111	6	0.0772
6112	9	0.2061
6113	3	0.0143
6114	3	0.0391
6115	2	0.0420
6116	3	0.0361
6117	8	0.0298
6118	8	0.1763
6119	0	0.0126
6120	9	0.2322
6121	3	0.3099
6122	8	0.0414
6123	6	0.0372
6124	6	0.1187
6125	6	0.0463
6126	3	0.0329
6127	9	0.0382
6128	1	0.0309
6129	4	0.0746
6130	5	0.1301
6131	8	0.2464
6132	0	0.1108
6133	1	0.1761
6134	4	0.0204
6135	9	0.0553
6136	0	0.0300
6137	3	0.3434
6138	5	0.0040
6139	2	0.0262
6140	7	0.2282
6141	5	0.0107
6142	1	0.0697
6143	4	0.0392
6144	7	0.1999
6145	8	0.0430
6146	5	0.1237
6147	2	0.0952
6148	3	0.0563
6149	4	0.2013
6150	6	0.0479
6151	2	0.1193
6152	6	0.1089
6153	6	0.0260
6154	6	0.2753
6155	4	0.0566
6156	8	0.0053
6157	5	0.0004
6158	5	0.2923
6159	3	0.0377
6160	8	0.0187
6161	6	0.0503
6162	8	0.2523
6163	0	0.0288
6164	3	0.0582
6165	1	0.3147
6166	8	0.0510
6167	6	0.0603
6168	0	0.0372
6169	6	0.1421
6170	2	0.0143
6171	1	0.0076
6172	1	0.1263
6173	0	0.1334
6174	6	0.0519
6175	0	0.0631
6176	5	0.1226
6177	8	0.0597
6178	6	0.1983
6179	6	0.3407
6180	2	0.1655
6181	9	0.0121
6182	2	0.0852
6183	5	0.0302
6184	8	0.0276
6185	0	0.0130
6186	3	0.0222
6187	1	0.0817
6188	9	0.0316
6189	2	0.0850
6190	6	0.0407
6191	0	0.0279
6192	0	0.2229
6193	6	0.1076
6194	7	0.0486
6195	6	0.0049
6196	1	0.0789
6197	1	0.0499
6198	1	0.1296
6199	6	0.4627
6200	9	0.1093
6201	1	0.0409
6202	8	0.0365
6203	8	0.1481
6204	5	0.0194
6205	3	0.0280
6206	5	0.0468
6207	4	0.0787
6208	2	0.0190
6209	1	0.0010
6210	5	0.1715
6211	0	0.1364
6212	3	0.0248
6213	1	0.0643
6214	9	0.1522
6215	4	0.2343
6216	4	0.0854
6217	2	0.0357
6218	8	0.0131
6219	0	0.0596
6220	2	0.0524
6221	6	0.1638
6222	7	0.0190
6223	3	0.0038
6224	3	0.0783
6225	0	0.2290
6226	3	0.0111
6227	6	0.1268
6228	3	0.1475
6229	1	0.0306
6230	5	0.1051
6231	1	0.4290
6232	2	0.0512
6233	2	0.0096
6234	5	0.0436
6235	5	0.1705
6236	7	0.0256
6237	6	0.0766
6238	3	0.3268
6239	5	0.1355
6240	4	0.0965
6241	6	0.1958
6242	7	0.0321
6243	5	0.0042
6244	0	0.1429
6245	3	0.0891
6246	4	0.0633
6247	5	0.0979
6248	8	0.1952
6249	7	0.0486
6250	2	0.0287
6251	1	0.3288
6252	4	0.1701
6253	4	0.2040
6254	7	0.0063
6255	6	0.0325
6256	6	0.0278
6257	1	0.0508
6258	5	0.1223
6259	4	0.0812
6260	4	0.1355
6261	1	0.2002
6262	2	0.1251
6263	4	0.0070
6264	5	0.0218
6265	4	0.1490
6266	4	0.1047
6267	7	0.2471
6268	4	0.0258
6269	7	0.0270
6270	2	0.0494
6271	5	0.3309
6272	6	0.1033
6273	3	0.0152
6274	3	0.1595
6275	6	0.1630
6276	5	0.1796
6277	6	0.1346
6278	5	0.0159
6279	8	0.0113
6280	3	0.0292
6281	8	0.1536
6282	8	0.0951
6283	6	0.0445
6284	8	0.0652
6285	5	0.0130
6286	8	0.0107
6287	0	0.0678
6288	7	0.0587
6289	6	0.0087
6290	2	0.0392
6291	8	0.1471
6292	1	0.0799
6293	5	0.1194
6294	6	0.0369
6295	7	0.0033
6296	5	0.1141
6297	8	0.0610
6298	2	0.0717
6299	8	0.0131
6300	9	0.0516
6301	2	0.1887
6302	5	0.0398
6303	3	0.0279
6304	7	0.3346
6305	3	0.0001
6306	2	0.0235
6307	7	0.0581
6308	7	0.0320
6309	1	0.0597
6310	5	0.2685
6311	4	0.0145
6312	6	0.0349
6313	5	0.2257
6314	8	0.0510
6315	0	0.1549
6316	7	0.0300
6317	6	0.0356
6318	5	0.3363
6319	5	0.0434
6320	9	0.2002
6321	3	0.0242
6322	0	0.0128
6323	6	0.1753
6324	3	0.1532
6325	2	0.3445
6326	7	0.1395
6327	1	0.0385
6328	0	0.1175
6329	2	0.1859
6330	0	0.0256
6331	6	0.2143
6332	4	0.0297
6333	1	0.0066
6334	2	0.1270
6335	4	0.0160
6336	5	0.1454
6337	3	0.1052
6338	8	0.0010
6339	4	0.0320
6340	7	0.1365
6341	2	0.0701
6342	4	0.0418
6343	8	0.0764
6344	0	0.0027
6345	3	0.0118
6346	2	0.5883
6347	9	0.1328
6348	2	0.0185
6349	7	0.0643
6350	8	0.0234
6351	6	0.0623
6352	9	0.3819
6353	1	0.1927
6354	9	0.0873
6355	1	0.1513
6356	3	0.0453
6357	2	0.1673
6358	7	0.0099
6359	3	0.1313
6360	1	0.1255
6361	8	0.0469
6362	7	0.1779
6363	1	0.3258
6364	9	0.2301
6365	4	0.2130
6366	1	0.0051
6367	3	0.0078
6368	0	0.0598
6369	9	0.0013
6370	0	0.0051
6371	7	0.0427
6372	4	0.0069
6373	1	0.0119
6374	1	0.0686
6375	8	0.0331
6376	2	0.1140
6377	6	0.2461
6378	5	0.1416
6379	8	0.0700
6380	6	0.0366
6381	3	0.1424
6382	3	0.1277
6383	8	0.0481
6384	1	0.1425
6385	3	0.0212
6386	8	0.0201
6387	5	0.0245
6388	2	0.1174
6389	3	0.0526
6390	1	0.0183
6391	6	0.0490
6392	8	0.0414
6393	2	0.0429
6394	0	0.0187
6395	8	0.1366
6396	4	0.0257
6397	4	0.1766
6398	9	0.0400
6399	2	0.0114
6400	0	0.0917
6401	2	0.2209
6402	7	0.1785
6403	1	0.0024
6404	5	0.0567
6405	4	0.1203
6406	5	0.0123
6407	0	0.0580
6408	4	0.0478
6409	7	0.0786
6410	5	0.1002
6411	2	0.0019
6412	8	0.1525
6413	8	0.1604
6414	1	0.0052
6415	9	0.0211
6416	6	0.0222
6417	0	0.0557
6418	0	0.0200
6419	4	0.0791
6420	6	0.2115
6421	2	0.0231
6422	9	0.0388
6423	6	0.0590
6424	6	0.0558
6425	9	0.0280
6426	0	0.0311
6427	2	0.2399
6428	0	0.0113
6429	7	0.0164
6430	1	0.0937
6431	3	0.1637
6432	8	0.0542
6433	2	0.1784
6434	5	0.1131
6435	3	0.0231
6436	5	0.0954
6437	4	0.0788
6438	9	0.0052
6439	9	0.0994
6440	4	0.3437
6441	8	0.0758
6442	2	0.0139
6443	4	0.0325
6444	2	0.0149
6445	4	0.0500
6446	7	0.1458
6447	1	0.0794
6448	1	0.0548
6449	3	0.1501
6450	0	0.1381
6451	9	0.1039
6452	3	0.0494
6453	1	0.0341
6454	4	0.0186
6455	9	0.2449
6456	1	0.1532
6457	4	0.0461
6458	9	0.2093
6459	6	0.0157
6460	0	0.0070
6461	5	0.1415
6462	8	0.1310
6463	2	0.0010
6464	1	0.1123
6465	7	0.0273
6466	4	0.1447
6467	8	0.1495
6468	1	0.0066
6469	0	0.0888
6470	2	0.3583
6471	4	0.0460
6472	7	0.2769
6473	7	0.1093
6474	8	0.0472
6475	8	0.1738
6476	4	0.0418
6477	5	0.0319
6478	0	0.2079
6479	2	0.0239
6480	5	0.0066
6481	4	0.3235
6482	8	0.0400
6483	7	0.3622
6484	3	0.1578
6485	5	0.0981
6486	7	0.0055
6487	9	0.0727
6488	9	0.1282
6489	1	0.1617
6490	0	0.3898
6491	6	0.0768
6492	3	0.0218
6493	8	0.0488
6494	0	0.0087
6495	5	0.0949
6496	1	0.0042
6497	5	0.3560
6498	3	0.0360
6499	9	0.1433
6500	0	0.0700
6501	3	0.1927
6502	5	0.0460
6503	3	0.0788
6504	0	0.0782
6505	3	0.0197
6506	5	0.3228
6507	7	0.1823
6508	1	0.0725
6509	2	0.0249
6510	5	0.1691
6511	8	0.1365
6512	8	0.0510
6513	7	0.0253
6514	6	0.1073
6515	9	0.1561
6516	1	0.0448
6517	6	0.1240
6518	7	0.0003
6519	2	0.1671
6520	5	0.0897
6521	9	0.0062
6522	5	0.1199
6523	8	0.1217
6524	2	0.0122
6525	9	0.1633
6526	9	0.1388
6527	5	0.1527
6528	1	0.0296
6529	0	0.1850
6530	9	0.3947
6531	6	0.0065
6532	3	0.0311
6533	7	0.0065
6534	2	0.0018
6535	8	0.1674
6536	6	0.1962
6537	8	0.0169
6538	5	0.1455
6539	8	0.1433
6540	8	0.1498
6541	5	0.1638
6542	5	0.0108
6543	5	0.1099
6544	3	0.0882
6545	5	0.0309
6546	5	0.0140
6547	3	0.2331
6548	3	0.0100
6549	9	0.1095
6550	1	0.1812
6551	4	0.1281
6552	6	0.0419
6553	8	0.0279
6554	1	0.1309
6555	9	0.3900
6556	4	0.0826
6557	7	0.0019
6558	6	0.0456
6559	6	0.0016
6560	9	0.0207
6561	2	0.0716
6562	3	0.0938
6563	4	0.1245
6564	6	0.0468
6565	3	0.1688
6566	2	0.1858
6567	5	0.2273
6568	1	0.0521
6569	1	0.0336
6570	1	0.0147
6571	2	0.0999
6572	6	0.0044
6573	6	0.0441
6574	4	0.0404
6575	3	0.0438
6576	5	0.1057
6577	8	0.1783
6578	2	0.0315
6579	5	0.3091
6580	6	0.2402
6581	7	0.1869
6582	7	0.0354
6583	7	0.2668
6584	6	0.2087
6585	2	0.1773
6586	0	0.0648
6587	4	0.1223
6588	5	0.0109
6589	0	0.2582
6590	4	0.0559
6591	2	0.2949
6592	0	0.0144
6593	7	0.0401
6594	4	0.0378
6595	2	0.0040
6596	2	0.0047
6597	8	0.3459
6598	3	0.0976
6599	8	0.0040
6600	4	0.0115
6601	8	0.0702
6602	5	0.0392
6603	2	0.0103
6604	4	0.0302
6605	0	0.1955
6606	6	0.0351
6607	8	0.1431
6608	4	0.0868
6609	0	0.1775
6610	8	0.0459
6611	8	0.0115
6612	4	0.1394
6613	0	0.1406
6614	3	0.3574
6615	7	0.1988
6616	0	0.1080
6617	3	0.1088
6618	9	0.0839
6619	7	0.0520
6620	8	0.1513
6621	2	0.0713
6622	0	0.0062
6623	2	0.0693
6624	6	0.0432
6625	3	0.0750
6626	7	0.0213
6627	6	0.0133
6628	9	0.1237
6629	8	0.0370
6630	6	0.1105
6631	1	0.1423
6632	3	0.0759
6633	4	0.0360
6634	0	0.0190
6635	7	0.2485
6636	9	0.3241
6637	4	0.0018
6638	0	0.1164
6639	5	0.1073
6640	0	0.1841
6641	1	0.1380
6642	0	0.1675
6643	8	0.3468
6644	5	0.1373
6645	2	0.0216
6646	4	0.0588
6647	9	0.1324
6648	9	0.0456
6649	0	0.0064
6650	5	0.1331
6651	9	0.0666
6652	6	0.0510
6653	5	0.1252
6654	0	0.0015
6655	3	0.0120
6656	8	0.0791
6657	8	0.2159
6658	3	0.1307
6659	8	0.2048
6660	4	0.0134
6661	0	0.2120
6662	5	0.0009
6663	6	0.0773
6664	3	0.1026
6665	5	0.2400
6666	3	0.0859
6667	3	0.0064
6668	9	0.2234
6669	7	0.0051
6670	9	0.0149
6671	1	0.1436
6672	6	0.0019
6673	6	0.0033
6674	7	0.0681
6675	9	0.0243
6676	6	0.3294
6677	0	0.0201
6678	9	0.1211
6679	7	0.0424
6680	3	0.0377
6681	2	0.1236
6682	8	0.1032
6683	7	0.1937
6684	5	0.0783
6685	9	0.0578
6686	6	0.0067
6687	1	0.0445
6688	0	0.1821
6689	3	0.1780
6690	3	0.0345
6691	0	0.2848
6692	2	0.0144
6693	1	0.0253
6694	8	0.1823
6695	5	0.0185
6696	1	0.1702
6697	8	0.0032
6698	4	0.1035
6699	8	0.4206
6700	1	0.1561
6701	4	0.1960
6702	8	0.0963
6703	2	0.2752
6704	4	0.0928
6705	7	0.1509
6706	8	0.1649
6707	7	0.0153
6708	9	0.1827
6709	3	0.1481
6710	6	0.2644
6711	9	0.1724
6712	7	0.1679
6713	8	0.0220
6714	4	0.1336
6715	1	0.1008
6716	5	0.0926
6717	4	0.0469
6718	2	0.1216
6719	3	0.1103
6720	3	0.0071
6721	4	0.0214
6722	8	0.0171
6723	3	0.1680
6724	9	0.1197
6725	5	0.1099
6726	6	0.0733
6727	4	0.0455
6728	3	0.0406
6729	5	0.1518
6730	0	0.1354
6731	4	0.0888
6732	3	0.2289
6733	9	0.0814
6734	5	0.0306
6735	2	0.2296
6736	3	0.1081
6737	0	0.0229
6738	8	0.0550
6739	0	0.1646
6740	1	0.0906
6741	4	0.1342
6742	1	0.2992
6743	0	0.0576
6744	2	0.1078
6745	2	0.0426
6746	3	0.0979
6747	9	0.1334
6748	5	0.2184
6749	2	0.0121
6750	1	0.0707
6751	0	0.0653
6752	1	0.0104
6753	6	0.3651
6754	5	0.1188
6755	7	0.1008
6756	2	0.0282
6757	3	0.0503
6758	1	0.0630
6759	8	0.0644
6760	1	0.0039
6761	8	0.0730
6762	6	0.1376
6763	2	0.0195
6764	6	0.0771
6765	2	0.1508
6766	0	0.0357
6767	2	0.0223
6768	3	0.2689
6769	1	0.2465
6770	6	0.2980
6771	5	0.2384
6772	1	0.2435
6773	2	0.0488
6774	3	0.0134
6775	8	0.0689
6776	1	0.1119
6777	0	0.1737
6778	4	0.0300
6779	9	0.0044
6780	7	0.0338
6781	8	0.1776
6782	5	0.0072
6783	0	0.3851
6784	9	0.0220
6785	8	0.0980
6786	1	0.0576
6787	5	0.0412
6788	3	0.1755
6789	7	0.1283
6790	9	0.0859
6791	2	0.0118
6792	2	0.0255
6793	9	0.1077
6794	4	0.2647
6795	6	0.0318
6796	2	0.0732
6797	0	0.1595
6798	5	0.0133
6799	7	0.0885
6800	3	0.1097
6801	2	0.0628
6802	0	0.1327
6803	7	0.0589
6804	5	0.0733
6805	1	0.0706
6806	0	0.0475
6807	6	0.0406
6808	5	0.0794
6809	9	0.0082
6810	4	0.1166
6811	3	0.1160
6812	2	0.0597
6813	4	0.1551
6814	5	0.0289
6815	3	0.2216
6816	9	0.0860
6817	3	0.0008
6818	3	0.0163
6819	4	0.1979
6820	6	0.0954
6821	3	0.1417
6822	9	0.3732
6823	0	0.0885
6824	5	0.0075
6825	6	0.4726
6826	7	0.0010
6827	6	0.3158
6828	4	0.0165
6829	7	0.0025
6830	3	0.0117
6831	9	0.0374
6832	6	0.0310
6833	3	0.4310
6834	4	0.1474
6835	8	0.0083
6836	3	0.0234
6837	8	0.0458
6838	1	0.2526
6839	9	0.1221
6840	9	0.0949
6841	6	0.1382
6842	6	0.0460
6843	7	0.0078
6844	5	0.0590
6845	0	0.2489
6846	5	0.0012
6847	2	0.0268
6848	2	0.0789
6849	2	0.1182
6850	3	0.0067
6851	7	0.1177
6852	2	0.0930
6853	0	0.0610
6854	5	0.0000
6855	1	0.0719
6856	6	0.1893
6857	2	0.0262
6858	2	0.3155
6859	3	0.1316
6860	3	0.0518
6861	6	0.3016
6862	4	0.2044
6863	1	0.1181
6864	4	0.0519
6865	3	0.1285
6866	4	0.0161
6867	4	0.1350
6868	7	0.0623
6869	1	0.0316
6870	4	0.0427
6871	7	0.0074
6872	1	0.0033
6873	2	0.0522
6874	9	0.0930
6875	1	0.0494
6876	0	0.1506
6877	3	0.0544
6878	6	0.0739
6879	1	0.0054
6880	9	0.0669
6881	7	0.0494
6882	6	0.0201
6883	1	0.0485
6884	6	0.0381
6885	6	0.0108
6886	6	0.0564
6887	1	0.1915
6888	4	0.0643
6889	2	0.0601
6890	0	0.0491
6891	8	0.0079
6892	1	0.0189
6893	4	0.1636
6894	6	0.0918
6895	8	0.0950
6896	0	0.0995
6897	9	0.1260
6898	8	0.0129
6899	0	0.0598
6900	4	0.1375
6901	5	0.0098
6902	1	0.1287
6903	9	0.1008
6904	1	0.0219
6905	0	0.0309
6906	5	0.2479
6907	3	0.1358
6908	0	0.1794
6909	5	0.1501
6910	4	0.0508
6911	3	0.0718
6912	0	0.0482
6913	2	0.1779
6914	4	0.0382
6915	2	0.2730
6916	0	0.1752
6917	0	0.0263
6918	5	0.3447
6919	8	0.1341
6920	1	0.2841
6921	9	0.1368
6922	8	0.0416
6923	4	0.2818
6924	1	0.0023
6925	7	0.0915
6926	4	0.0102
6927	1	0.0584
6928	4	0.0397
6929	2	0.3710
6930	6	0.0789
6931	9	0.1211
6932	3	0.2726
6933	9	0.2424
6934	8	0.1570
6935	6	0.0064
6936	7	0.1039
6937	8	0.0883
6938	9	0.0338
6939	5	0.0162
6940	3	0.0268
6941	7	0.1301
6942	3	0.1902
6943	1	0.1648
6944	1	0.0568
6945	7	0.1695
6946	9	0.1171
6947	5	0.0417
6948	6	0.0585
6949	2	0.0739
6950	2	0.2239
6951	5	0.3180
6952	5	0.0490
6953	5	0.0727
6954	6	0.0063
6955	6	0.3737
6956	2	0.0525
6957	6	0.0986
6958	2	0.2003
6959	4	0.0561
6960	2	0.0233
6961	2	0.0311
6962	8	0.1404
6963	6	0.0724
6964	1	0.1914
6965	0	0.0549
6966	7	0.0953
6967	3	0.0323
6968	9	0.2499
6969	7	0.1100
6970	9	0.0601
6971	6	0.0318
6972	8	0.0417
6973	8	0.0114
6974	2	0.0390
6975	5	0.0685
6976	5	0.1491
6977	7	0.0549
6978	5	0.0450
6979	9	0.1260
6980	2	0.3272
6981	1	0.3027
6982	5	0.0716
6983	2	0.0844
6984	4	0.0011
6985	2	0.0516
6986	4	0.2050
6987	6	0.0380
6988	2	0.0838
6989	4	0.0528
6990	8	0.3065
6991	8	0.0534
6992	7	0.1080
6993	8	0.0284
6994	0	0.1443
6995	9	0.0258
6996	7	0.0095
6997	1	0.0350
6998	5	0.0515
6999	8	0.0022
7000	4	0.0094
7001	4	0.2066
7002	9	0.0097
7003	1	0.0181
7004	6	0.0935
7005	5	0.0782
7006	5	0.0641
7007	9	0.0330
7008	1	0.1526
7009	5	0.0155
7010	5	0.0664
7011	3	0.0305
7012	5	0.0793
7013	5	0.0187
7014	9	0.0536
7015	1	0.0442
7016	5	0.0955
7017	2	0.0619
7018	7	0.0531
7019	6	0.0447
7020	0	0.0216
7021	8	0.0848
7022	6	0.1888
7023	8	0.1570
7024	6	0.0467
7025	9	0.0181
7026	8	0.0360
7027	4	0.0557
7028	8	0.3837
7029	5	0.1563
7030	3	0.1545
7031	1	0.2230
7032	3	0.0461
7033	3	0.0103
7034	7	0.3529
7035	4	0.1566
7036	1	0.0436
7037	3	0.1756
7038	1	0.0228
7039	6	0.1739
7040	5	0.0794
7041	9	0.0559
7042	8	0.0533
7043	8	0.1174
7044	3	0.0588
7045	4	0.1516
7046	2	0.0966
7047	6	0.0976
7048	9	0.0015
7049	7	0.1431
7050	9	0.0190
7051	5	0.0160
7052	5	0.2335
7053	9	0.1282
7054	1	0.0885
7055	5	0.1137
7056	1	0.0753
7057	1	0.3584
7058	9	0.3002
7059	6	0.0394
7060	3	0.0144
7061	1	0.0964
7062	7	0.1472
7063	2	0.1324
7064	7	0.3055
7065	4	0.1470
7066	1	0.0034
7067	9	0.1047
7068	9	0.2171
7069	3	0.0038
7070	4	0.2368
7071	7	0.0911
7072	4	0.1690
7073	5	0.0459
7074	7	0.0256
7075	6	0.0166
7076	3	0.1568
7077	7	0.0112
7078	5	0.0001
7079	8	0.0416
7080	9	0.0393
7081	1	0.0079
7082	3	0.0017
7083	7	0.0344
7084	9	0.0089
7085	3	0.0462
7086	9	0.0038
7087	9	0.0547
7088	8	0.0756
7089	7	0.0952
7090	7	0.0644
7091	7	0.0115
7092	2	0.0758
7093	2	0.1703
