Step	State	Value
5695	8	0.1763
5696	8	0.2390
5697	1	0.3675
5698	2	0.0814
5699	2	0.0395
5700	9	0.1453
5701	9	0.5119
5702	9	0.0349
5703	9	0.1456
5704	9	0.0178
5705	9	0.0285
5706	9	0.0581
5707	7	0.3592
5708	4	0.0662
5709	4	0.2783
5710	4	0.0476
5711	4	0.0181
5712	4	0.1733
5713	4	0.0045
5714	4	0.0899
5715	4	0.0431
5716	4	0.1236
5717	4	0.0409
5718	9	0.0321
5719	2	0.1069
5720	2	0.1226
5721	6	0.2193
5722	4	0.0163
5723	5	0.0305
5724	5	0.0349
5725	5	0.2662
5726	5	0.3152
5727	3	0.2953
5728	3	0.0263
5729	9	0.0159
5730	9	0.0444
5731	9	0.0182
5732	0	0.1800
5733	0	0.0057
5734	0	0.0905
5735	1	0.0774
5736	1	0.0934
5737	1	0.0568
5738	2	0.0325
5739	2	0.0482
5740	2	0.2186
5741	2	0.0267
5742	4	0.0513
5743	4	0.0965
5744	4	0.0184
5745	4	0.0589
5746	4	0.0291
5747	4	0.0879
5748	2	0.0109
5749	2	0.0203
5750	2	0.0421
5751	2	0.4169
5752	8	0.0145
5753	8	0.1194
5754	8	0.0108
5755	2	0.3699
5756	9	0.0478
5757	5	0.1765
5758	5	0.0490
5759	5	0.0513
5760	5	0.0222
5761	5	0.0073
5762	5	0.0594
5763	5	0.0758
5764	5	0.0337
5765	5	0.0274
5766	5	0.0557
5767	5	0.0841
5768	5	0.1017
5769	5	0.3377
5770	5	0.0399
5771	7	0.1287
5772	7	0.0157
5773	7	0.0650
5774	7	0.4041
5775	7	0.0080
5776	5	0.1249
5777	4	0.0993
5778	4	0.1603
5779	4	0.1209
5780	2	0.1978
5781	7	0.1219
5782	7	0.0170
5783	7	0.1836
5784	7	0.0742
5785	7	0.0746
5786	7	0.1361
5787	7	0.0799
5788	7	0.1550
5789	0	0.0533
5790	2	0.2224
5791	2	0.2897
5792	2	0.1007
5793	2	0.1397
5794	2	0.1280
5795	2	0.0705
5796	2	0.0480
5797	2	0.1959
5798	2	0.0631
5799	2	0.0388
5800	9	0.0687
5801	9	0.1774
5802	6	0.0083
5803	6	0.0121
5804	6	0.0500
5805	6	0.0998
5806	6	0.0006
5807	6	0.2100
5808	6	0.0148
5809	6	0.0062
5810	6	0.0069
5811	6	0.0565
5812	6	0.1449
5813	6	0.3693
5814	6	0.3685
5815	6	0.0234
5816	6	0.0142
5817	1	0.1208
5818	1	0.0523
5819	3	0.0075
5820	4	0.0407
5821	4	0.0073
5822	4	0.0314
5823	8	0.3654
5824	8	0.0843
5825	1	0.0297
5826	1	0.0910
5827	1	0.0076
5828	1	0.3358
5829	1	0.0871
5830	7	0.0419
5831	7	0.0522
5832	7	0.1705
5833	3	0.1151
5834	3	0.2415
5835	3	0.0009
5836	3	0.0602
5837	2	0.0868
5838	2	0.0022
5839	2	0.0125
5840	2	0.0880
5841	2	0.0246
5842	2	0.0053
5843	2	0.0755
5844	0	0.0413
5845	0	0.3072
5846	0	0.2182
5847	0	0.0155
5848	0	0.0612
5849	4	0.2491
5850	4	0.0856
5851	7	0.0925
5852	0	0.0001
5853	0	0.1333
5854	0	0.1296
5855	4	0.0949
5856	4	0.0248
5857	5	0.0651
5858	5	0.0120
5859	9	0.0337
5860	9	0.0107
5861	6	0.0127
5862	9	0.0900
5863	7	0.1161
5864	1	0.0084
5865	1	0.0520
5866	1	0.0741
5867	9	0.1115
5868	9	0.0193
5869	9	0.0790
5870	9	0.0285
5871	3	0.0221
5872	3	0.3616
5873	3	0.1327
5874	2	0.1121
5875	0	0.0762
5876	2	0.0286
5877	2	0.1420
5878	4	0.2396
5879	4	0.2111
5880	9	0.0032
5881	8	0.1021
5882	8	0.0328
5883	8	0.0072
5884	8	0.1219
5885	8	0.0427
5886	9	0.1440
5887	9	0.0529
5888	9	0.0238
5889	3	0.1700
5890	5	0.0162
5891	5	0.1057
5892	5	0.4452
5893	5	0.0263
5894	6	0.1830
5895	3	0.2139
5896	5	0.0484
5897	5	0.0544
5898	5	0.1708
5899	5	0.0112
5900	5	0.0099
5901	5	0.0621
5902	6	0.4470
5903	6	0.0884
5904	6	0.0000
5905	6	0.0079
5906	4	0.1349
5907	4	0.0791
5908	4	0.0132
5909	4	0.0972
5910	8	0.2093
5911	8	0.1761
5912	8	0.0008
5913	7	0.2423
5914	7	0.1301
5915	0	0.0415
5916	3	0.0627
5917	4	0.1118
5918	4	0.1090
5919	4	0.1054
5920	4	0.1046
5921	4	0.1665
5922	4	0.0594
5923	4	0.0109
5924	4	0.0127
5925	4	0.0751
5926	9	0.0244
5927	9	0.0283
5928	6	0.0894
5929	5	0.0046
5930	5	0.0182
5931	5	0.0135
5932	5	0.0194
5933	5	0.0079
5934	5	0.0043
5935	5	0.0685
5936	5	0.0591
5937	5	0.0067
5938	6	0.1052
5939	5	0.0606
5940	5	0.2192
5941	9	0.1421
5942	2	0.0391
5943	9	0.0391
5944	9	0.0163
5945	9	0.0245
5946	9	0.1382
5947	9	0.2821
5948	9	0.0143
5949	0	0.1409
5950	0	0.1340
5951	0	0.1984
5952	0	0.0786
5953	7	0.0062
5954	6	0.0094
5955	6	0.2993
5956	9	0.0667
5957	9	0.0076
5958	9	0.1215
5959	9	0.1247
5960	9	0.1429
5961	9	0.0175
5962	9	0.0307
5963	2	0.0548
5964	2	0.0117
5965	2	0.0846
5966	4	0.0536
5967	4	0.0017
5968	8	0.0432
5969	2	0.0146
5970	2	0.0892
5971	2	0.0534
5972	2	0.1551
5973	2	0.2060
5974	2	0.2095
5975	2	0.0402
5976	2	0.0699
5977	2	0.0139
5978	2	0.0886
5979	2	0.0166
5980	2	0.1270
5981	2	0.0774
5982	2	0.0154
5983	2	0.0078
5984	2	0.1000
5985	2	0.2605
5986	2	0.0347
5987	2	0.0332
5988	2	0.1707
5989	2	0.0820
5990	2	0.1305
5991	6	0.0386
5992	6	0.0465
5993	6	0.3980
5994	8	0.4708
5995	4	0.1041
5996	4	0.1910
5997	4	0.1790
5998	9	0.1314
5999	9	0.0656
6000	9	0.0119
6001	9	0.0844
6002	9	0.1337
6003	9	0.0651
6004	9	0.4832
6005	0	0.0270
6006	1	0.2439
6007	1	0.2801
6008	1	0.5336
6009	7	0.0261
6010	9	0.0050
6011	9	0.1187
6012	9	0.0046
6013	9	0.2192
6014	9	0.0554
6015	9	0.0134
6016	9	0.1451
6017	9	0.2728
6018	9	0.0771
6019	9	0.0041
6020	9	0.0577
6021	8	0.0277
6022	8	0.1762
6023	5	0.0984
6024	5	0.0099
6025	5	0.1652
6026	4	0.1279
6027	4	0.0038
6028	4	0.0012
6029	7	0.0768
6030	7	0.0337
6031	7	0.3375
6032	1	0.0426
6033	6	0.0780
6034	6	0.0365
6035	6	0.0516
6036	6	0.1924
6037	6	0.0084
6038	6	0.1701
6039	6	0.0688
6040	7	0.0807
6041	7	0.0048
6042	7	0.1583
6043	2	0.0026
6044	3	0.0006
6045	3	0.0271
6046	3	0.0240
6047	3	0.0409
6048	3	0.0101
6049	5	0.0567
6050	5	0.0597
6051	5	0.0144
6052	5	0.0633
6053	5	0.3518
6054	5	0.2478
6055	5	0.0205
6056	5	0.1439
6057	5	0.1315
6058	5	0.0381
6059	5	0.0436
6060	5	0.0374
6061	5	0.0948
6062	5	0.1546
6063	7	0.0077
6064	7	0.1674
6065	7	0.0324
6066	7	0.0403
6067	7	0.0805
6068	7	0.0978
6069	7	0.0073
6070	7	0.3877
6071	7	0.5081
6072	7	0.0666
6073	7	0.0338
6074	7	0.0648
6075	7	0.0122
6076	7	0.0248
6077	7	0.0362
6078	9	0.1093
6079	9	0.2116
6080	9	0.2100
6081	3	0.1293
6082	3	0.0823
6083	3	0.5121
6084	3	0.1559
6085	2	0.1243
6086	3	0.0383
6087	3	0.0701
6088	4	0.0551
6089	4	0.0906
6090	6	0.0545
6091	6	0.1130
6092	6	0.0560
6093	9	0.1014
6094	1	0.0428
6095	1	0.0812
6096	1	0.1085
6097	1	0.0553
6098	1	0.0787
6099	1	0.0497
6100	1	0.0656
6101	1	0.0093
6102	3	0.1597
6103	3	0.0897
6104	3	0.0468
6105	3	0.0111
6106	3	0.2159
6107	3	0.0549
6108	3	0.1394
6109	1	0.0499
6110	1	0.0828
6111	7	0.0376
6112	7	0.0240
6113	7	0.0566
6114	7	0.0157
6115	7	0.0079
6116	7	0.2418
6117	5	0.0536
6118	5	0.1405
6119	9	0.2475
6120	2	0.0195
6121	0	0.2383
6122	0	0.1591
6123	0	0.0454
6124	0	0.0473
6125	1	0.1009
6126	7	0.1184
6127	8	0.0159
6128	8	0.1125
6129	8	0.1065
6130	8	0.0497
6131	8	0.0576
6132	8	0.2220
6133	8	0.5468
6134	8	0.1867
6135	8	0.1433
6136	0	0.2621
6137	0	0.0075
6138	1	0.4191
6139	1	0.0298
6140	1	0.0203
6141	6	0.0344
6142	6	0.1770
6143	6	0.1488
6144	6	0.0005
6145	6	0.0375
6146	6	0.0158
6147	6	0.1179
6148	1	0.0896
6149	1	0.1125
6150	1	0.0907
6151	1	0.0595
6152	1	0.0093
6153	1	0.0267
6154	1	0.2981
6155	1	0.0568
6156	1	0.0471
6157	1	0.6382
6158	1	0.0163
6159	2	0.1196
6160	2	0.0210
6161	0	0.0801
6162	0	0.1382
6163	0	0.0459
6164	0	0.2511
6165	0	0.1439
6166	0	0.0627
6167	0	0.0023
6168	0	0.1279
6169	0	0.0983
6170	0	0.1367
6171	0	0.1592
6172	0	0.1468
6173	3	0.0374
6174	7	0.0827
6175	0	0.0070
6176	1	0.0002
6177	1	0.0081
6178	2	0.1898
6179	2	0.0081
6180	3	0.0653
6181	4	0.0317
6182	7	0.0037
6183	7	0.0672
6184	7	0.0798
6185	3	0.0546
6186	3	0.0169
6187	3	0.0512
6188	7	0.6349
6189	7	0.1805
6190	7	0.1241
6191	7	0.0362
6192	7	0.0725
6193	7	0.0614
6194	7	0.1724
6195	7	0.0128
6196	7	0.0460
6197	7	0.0262
6198	7	0.1150
6199	7	0.0169
6200	7	0.1718
6201	7	0.0718
6202	8	0.1524
6203	8	0.2219
6204	8	0.0951
6205	8	0.0408
6206	8	0.0974
6207	8	0.0023
6208	4	0.0008
6209	4	0.0673
6210	5	0.0007
6211	5	0.0127
6212	5	0.4805
6213	5	0.1501
6214	5	0.0059
6215	7	0.2258
6216	7	0.0693
6217	7	0.1873
6218	7	0.0366
6219	7	0.0049
6220	8	0.0605
6221	8	0.0259
6222	2	0.0010
6223	2	0.0219
6224	0	0.1305
6225	0	0.1883
6226	1	0.0338
6227	8	0.0109
6228	8	0.0370
6229	8	0.2925
6230	8	0.1632
6231	8	0.0272
6232	8	0.0272
6233	2	0.0848
6234	2	0.1670
6235	2	0.0605
6236	2	0.4974
6237	2	0.0395
6238	0	0.2594
6239	0	0.0021
6240	0	0.0222
6241	5	0.0480
6242	5	0.1773
6243	5	0.1427
6244	4	0.0442
6245	4	0.0691
6246	4	0.0777
6247	4	0.0602
6248	4	0.1664
6249	0	0.0374
6250	0	0.1004
6251	1	0.2068
6252	1	0.0575
6253	1	0.0991
6254	1	0.1256
6255	1	0.0002
6256	6	0.0722
6257	6	0.0497
6258	6	0.1975
6259	4	0.0637
6260	4	0.1869
6261	8	0.0458
6262	8	0.1186
6263	8	0.0161
6264	8	0.1769
6265	8	0.0117
6266	8	0.0244
6267	9	0.0078
6268	9	0.0191
6269	9	0.0002
6270	9	0.0425
6271	0	0.1576
6272	5	0.0488
6273	5	0.0209
6274	5	0.0389
6275	5	0.0605
6276	5	0.0963
6277	5	0.0780
6278	5	0.0992
6279	5	0.1623
6280	5	0.0152
6281	6	0.2362
6282	6	0.2203
6283	9	0.7710
6284	0	0.1139
6285	0	0.2840
6286	0	0.0005
6287	1	0.2052
6288	1	0.2374
6289	1	0.0996
6290	1	0.1242
6291	1	0.0488
6292	1	0.2218
6293	7	0.0985
6294	7	0.0935
6295	7	0.3281
6296	7	0.0401
6297	7	0.0101
6298	7	0.1859
6299	3	0.0319
6300	3	0.0102
6301	3	0.0769
6302	3	0.2805
6303	3	0.0676
6304	4	0.0611
6305	3	0.0066
6306	3	0.0210
6307	3	0.0659
6308	2	0.0458
6309	2	0.0895
6310	8	0.0741
6311	8	0.1246
6312	8	0.0535
6313	8	0.0060
6314	8	0.2298
6315	8	0.1466
6316	9	0.0781
6317	8	0.0098
6318	8	0.1203
6319	8	0.0383
6320	4	0.1189
6321	4	0.0371
6322	5	0.1752
6323	5	0.3074
6324	5	0.2174
6325	5	0.0166
6326	5	0.0089
6327	6	0.0287
6328	6	0.1095
6329	6	0.1382
6330	6	0.1013
6331	6	0.0806
6332	5	0.1654
6333	5	0.1043
6334	5	0.0250
6335	8	0.1053
6336	8	0.0413
6337	9	0.1564
6338	4	0.1350
6339	4	0.0425
6340	4	0.0327
6341	4	0.0020
6342	4	0.0440
6343	4	0.1952
6344	0	0.0855
6345	0	0.0853
6346	0	0.0114
6347	0	0.0468
6348	7	0.1434
6349	0	0.0534
6350	9	0.3535
6351	0	0.2186
6352	0	0.0007
6353	0	0.0627
6354	1	0.0531
6355	3	0.0455
6356	3	0.0357
6357	3	0.0045
6358	3	0.1056
6359	6	0.1096
6360	6	0.0693
6361	6	0.0549
6362	6	0.0430
6363	6	0.0728
6364	3	0.1630
6365	7	0.0082
6366	7	0.3804
6367	8	0.0077
6368	9	0.1013
6369	9	0.1315
6370	0	0.0417
6371	0	0.1302
6372	0	0.0642
6373	2	0.0337
6374	2	0.1103
6375	8	0.0410
6376	5	0.0192
6377	5	0.1446
6378	5	0.0782
6379	5	0.0984
6380	5	0.0217
6381	5	0.0113
6382	5	0.1095
6383	5	0.0169
6384	5	0.1264
6385	6	0.0409
6386	1	0.3474
6387	1	0.1168
6388	1	0.1742
6389	8	0.0814
6390	8	0.2443
6391	8	0.1040
6392	2	0.1020
6393	2	0.0932
6394	2	0.1133
6395	2	0.0721
6396	5	0.2562
6397	5	0.0036
6398	5	0.1597
6399	5	0.2086
6400	5	0.0071
6401	5	0.0821
6402	1	0.0303
6403	1	0.0647
6404	1	0.0234
6405	0	0.0837
6406	0	0.2418
6407	0	0.0224
6408	0	0.0940
6409	3	0.1268
6410	3	0.0021
6411	3	0.0156
6412	8	0.1836
6413	5	0.0746
6414	5	0.0463
6415	5	0.0146
6416	5	0.0921
6417	5	0.0643
6418	6	0.2675
6419	8	0.2739
6420	4	0.3390
6421	4	0.0292
6422	5	0.1213
6423	5	0.0543
6424	5	0.0288
6425	4	0.0877
6426	4	0.0437
6427	4	0.0237
6428	4	0.2331
6429	4	0.1715
6430	4	0.0132
6431	8	0.1221
6432	8	0.1035
6433	5	0.0864
6434	5	0.0119
6435	5	0.1228
6436	2	0.0001
6437	8	0.2986
6438	8	0.0518
6439	8	0.0000
6440	8	0.0682
6441	8	0.2504
6442	8	0.0363
6443	4	0.0027
6444	4	0.1949
6445	5	0.0636
6446	9	0.1592
6447	4	0.1204
6448	4	0.0414
6449	4	0.7168
6450	4	0.1509
6451	4	0.0745
6452	4	0.1074
6453	4	0.0649
6454	1	0.1792
6455	1	0.1222
6456	1	0.0054
6457	1	0.0175
6458	1	0.1365
6459	1	0.0815
6460	1	0.0027
6461	0	0.0854
6462	3	0.0206
6463	3	0.0291
6464	3	0.0770
6465	3	0.3360
6466	3	0.3040
6467	3	0.0086
6468	3	0.3060
6469	3	0.1083
6470	3	0.0027
6471	3	0.0106
6472	2	0.3627
6473	2	0.0572
6474	2	0.0592
6475	9	0.0369
6476	9	0.0001
6477	9	0.0344
6478	5	0.0151
6479	5	0.1233
6480	5	0.1564
6481	5	0.3793
6482	5	0.0166
6483	1	0.0420
6484	1	0.0957
6485	9	0.2166
6486	9	0.0439
6487	9	0.1277
6488	9	0.0276
6489	3	0.0036
6490	3	0.0141
6491	3	0.0164
6492	3	0.0244
6493	3	0.0386
6494	3	0.3671
6495	0	0.0022
6496	1	0.1178
6497	9	0.0693
6498	9	0.0057
6499	9	0.2839
6500	9	0.1792
6501	9	0.0367
6502	5	0.1640
6503	0	0.0711
6504	0	0.0184
6505	0	0.1290
6506	0	0.2138
6507	5	0.0565
6508	3	0.0368
6509	3	0.0595
6510	3	0.1462
6511	3	0.0038
6512	3	0.0632
6513	3	0.0344
6514	3	0.0462
6515	3	0.0207
6516	3	0.0049
6517	3	0.0477
6518	4	0.0717
6519	5	0.2224
6520	5	0.0548
6521	5	0.3512
6522	5	0.0656
6523	5	0.0498
6524	5	0.0152
6525	5	0.0061
6526	6	0.0358
6527	3	0.0441
6528	3	0.1001
6529	3	0.0333
6530	9	0.2046
6531	9	0.0211
6532	9	0.3080
6533	9	0.1462
6534	9	0.0592
6535	9	0.0143
6536	9	0.0305
6537	2	0.0171
6538	2	0.0695
6539	2	0.0738
6540	2	0.0478
6541	2	0.0783
6542	2	0.1127
6543	6	0.0578
6544	6	0.0768
6545	6	0.0349
6546	6	0.0200
6547	6	0.0380
6548	4	0.0044
6549	2	0.0903
6550	2	0.1320
6551	2	0.0428
6552	9	0.1747
6553	9	0.1304
6554	9	0.0045
6555	7	0.3098
6556	7	0.1716
6557	7	0.0098
6558	7	0.0488
6559	7	0.1559
6560	8	0.0279
6561	2	0.0377
6562	2	0.0823
6563	2	0.0810
6564	2	0.1218
6565	2	0.0088
6566	2	0.1997
6567	2	0.0542
6568	2	0.2647
6569	2	0.7166
6570	8	0.0481
6571	9	0.0499
6572	5	0.0593
6573	5	0.1157
6574	5	0.0007
6575	5	0.1355
6576	5	0.0791
6577	1	0.1116
6578	1	0.1128
6579	1	0.1206
6580	1	0.0447
6581	2	0.1616
6582	2	0.0233
6583	2	0.2323
6584	2	0.0434
6585	6	0.0108
6586	6	0.1923
6587	6	0.2560
6588	6	0.3555
6589	6	0.0126
6590	9	0.0069
6591	9	0.0258
6592	9	0.2356
6593	9	0.1236
6594	9	0.0117
6595	9	0.2904
6596	9	0.0199
6597	9	0.1165
6598	9	0.3045
6599	9	0.0733
6600	8	0.0662
6601	8	0.0025
6602	8	0.0112
6603	9	0.0987
6604	1	0.0798
6605	2	0.0054
6606	2	0.0912
6607	2	0.0249
6608	2	0.0188
6609	7	0.0071
6610	7	0.0393
6611	0	0.1382
6612	0	0.1408
6613	0	0.2172
6614	1	0.0009
6615	1	0.7435
6616	1	0.0013
6617	0	0.1724
6618	0	0.3514
6619	0	0.0217
6620	0	0.0199
6621	0	0.0134
6622	2	0.0746
6623	2	0.0314
6624	2	0.0309
6625	2	0.3487
6626	2	0.0430
6627	2	0.0089
6628	2	0.0152
6629	8	0.1615
6630	4	0.0458
6631	4	0.1023
6632	4	0.1739
6633	4	0.0689
6634	4	0.2256
6635	4	0.0365
6636	2	0.2688
6637	2	0.1868
6638	2	0.1477
6639	2	0.0153
6640	0	0.0592
6641	0	0.0965
6642	2	0.1738
6643	2	0.2181
6644	8	0.1106
6645	8	0.0113
6646	0	0.0655
6647	1	0.0523
6648	1	0.0219
6649	6	0.0089
6650	2	0.0882
6651	2	0.0172
6652	2	0.1696
6653	9	0.3276
6654	9	0.0113
6655	2	0.0951
6656	2	0.0237
6657	2	0.0414
6658	0	0.2566
6659	0	0.4370
6660	0	0.2322
6661	0	0.0959
6662	0	0.1819
6663	0	0.1125
6664	0	0.2441
6665	1	0.0122
6666	1	0.0154
6667	1	0.0001
6668	8	0.0314
6669	9	0.0771
6670	9	0.0065
6671	3	0.2544
6672	3	0.0458
6673	3	0.0359
6674	3	0.0649
6675	3	0.2053
6676	3	0.0480
6677	3	0.1388
6678	3	0.0690
6679	3	0.0276
6680	3	0.0189
6681	3	0.2278
6682	3	0.0981
6683	6	0.0312
6684	7	0.1968
6685	7	0.0301
6686	8	0.2812
6687	5	0.0211
6688	5	0.0569
6689	5	0.0890
6690	6	0.1492
6691	6	0.0323
6692	4	0.2718
6693	0	0.0449
6694	0	0.0578
6695	0	0.1788
6696	0	0.2971
6697	1	0.2510
6698	1	0.0975
6699	1	0.0610
6700	1	0.3829
6701	1	0.0504
6702	7	0.2189
6703	7	0.0246
6704	7	0.0069
6705	7	0.0246
6706	7	0.0294
6707	7	0.4147
6708	6	0.0716
6709	6	0.0949
6710	8	0.2797
6711	8	0.0799
6712	8	0.0175
6713	8	0.0605
6714	8	0.1040
6715	8	0.0292
6716	8	0.0956
6717	8	0.0772
6718	8	0.0254
6719	8	0.1675
6720	8	0.0804
6721	0	0.0133
6722	3	0.0727
6723	3	0.4044
6724	0	0.0601
6725	0	0.3227
6726	0	0.0026
6727	0	0.0315
6728	0	0.3378
6729	1	0.3270
6730	1	0.0975
6731	1	0.0257
6732	1	0.1938
6733	2	0.1300
6734	2	0.0711
6735	2	0.0454
6736	1	0.0820
6737	1	0.1923
6738	1	0.0905
6739	4	0.0089
6740	1	0.0553
6741	1	0.0555
6742	1	0.0800
6743	1	0.1008
6744	1	0.0526
6745	1	0.0124
6746	0	0.1634
6747	0	0.0292
6748	0	0.0101
6749	9	0.1312
6750	9	0.0710
6751	1	0.1065
6752	1	0.0857
6753	1	0.0133
6754	1	0.0408
6755	1	0.0224
6756	2	0.0291
6757	2	0.0223
6758	3	0.0373
6759	4	0.0369
6760	4	0.0547
6761	4	0.1344
6762	4	0.1443
6763	9	0.2065
6764	9	0.3175
6765	9	0.0611
6766	9	0.1161
6767	2	0.0738
6768	2	0.0935
6769	2	0.0540
6770	7	0.1907
6771	7	0.1172
6772	3	0.0265
6773	6	0.2256
6774	6	0.1254
6775	6	0.0292
6776	4	0.0973
6777	9	0.0427
6778	9	0.3491
6779	6	0.0264
6780	7	0.1677
6781	7	0.0491
6782	7	0.1556
6783	7	0.1376
6784	7	0.0790
6785	5	0.0391
6786	5	0.1472
6787	0	0.0673
6788	9	0.2218
6789	9	0.0774
6790	9	0.0865
6791	9	0.1305
6792	5	0.1482
6793	2	0.0847
6794	2	0.0335
6795	3	0.1095
6796	2	0.0658
6797	1	0.0879
6798	1	0.2932
6799	1	0.1059
6800	1	0.0657
6801	8	0.2097
6802	8	0.3679
6803	8	0.0277
6804	8	0.1348
6805	8	0.0622
6806	8	0.0825
6807	6	0.0702
6808	6	0.0291
6809	2	0.0063
6810	2	0.2003
6811	2	0.0982
6812	2	0.1465
6813	2	0.0929
6814	2	0.0748
6815	2	0.0219
6816	9	0.0247
6817	1	0.0280
6818	1	0.0563
6819	1	0.0053
6820	1	0.0296
6821	1	0.0644
6822	3	0.1191
6823	8	0.0145
6824	9	0.0036
6825	5	0.0647
6826	6	0.2488
6827	3	0.0271
6828	3	0.0349
6829	4	0.0496
6830	4	0.0088
6831	4	0.1693
6832	4	0.1059
6833	1	0.0681
6834	1	0.0773
6835	1	0.0272
6836	2	0.0050
6837	2	0.0917
6838	2	0.1139
6839	2	0.1157
6840	2	0.2590
6841	2	0.0945
6842	4	0.0283
6843	5	0.0732
6844	5	0.1142
6845	6	0.0432
6846	6	0.0665
6847	5	0.0060
6848	4	0.0241
6849	4	0.0230
6850	4	0.0091
6851	4	0.0767
6852	4	0.0156
6853	4	0.2102
6854	4	0.1953
6855	4	0.0759
6856	4	0.1242
6857	4	0.0962
6858	8	0.3692
6859	4	0.0670
6860	4	0.0028
6861	5	0.0532
6862	5	0.4579
6863	5	0.1029
6864	5	0.0012
6865	5	0.2946
6866	3	0.0329
6867	3	0.0269
6868	3	0.0933
6869	3	0.0274
6870	3	0.1098
6871	3	0.0268
6872	3	0.2296
6873	4	0.0386
6874	5	0.3588
6875	5	0.0743
6876	9	0.1009
6877	9	0.0716
6878	9	0.0506
6879	3	0.1739
6880	3	0.4163
6881	3	0.0709
6882	3	0.0279
6883	3	0.1157
6884	4	0.1876
6885	7	0.0358
6886	7	0.1156
6887	7	0.2078
6888	7	0.0475
6889	6	0.0599
6890	6	0.4429
6891	8	0.0426
6892	8	0.2261
6893	8	0.0274
6894	8	0.5034
6895	1	0.1188
6896	9	0.1750
6897	5	0.0275
6898	2	0.2684
6899	7	0.2384
6900	7	0.1825
6901	6	0.0327
6902	6	0.1335
6903	4	0.0097
6904	3	0.0412
6905	3	0.0607
6906	3	0.0707
6907	4	0.2836
6908	4	0.1043
6909	4	0.1154
6910	4	0.0269
6911	4	0.0960
6912	1	0.0839
6913	4	0.0126
6914	4	0.1477
6915	0	0.0310
6916	0	0.0257
6917	0	0.0125
6918	8	0.1174
6919	6	0.0064
6920	0	0.1382
6921	0	0.0423
6922	0	0.0369
6923	0	0.1037
6924	8	0.0618
6925	8	0.0886
6926	8	0.1186
6927	6	0.1379
6928	6	0.0045
6929	6	0.1383
6930	6	0.2167
6931	0	0.0538
6932	0	0.0803
6933	0	0.0065
6934	0	0.1347
6935	0	0.0295
6936	0	0.1021
6937	0	0.1308
6938	7	0.2100
6939	7	0.2208
6940	7	0.1171
6941	7	0.0019
6942	7	0.1106
6943	7	0.0999
6944	7	0.0986
6945	7	0.0741
6946	7	0.0482
6947	8	0.0954
6948	8	0.0621
6949	8	0.0174
6950	6	0.1604
6951	6	0.1130
6952	6	0.0004
6953	6	0.0466
6954	6	0.1452
6955	6	0.0236
6956	6	0.1306
6957	6	0.1739
6958	6	0.4449
6959	6	0.0102
6960	6	0.1721
6961	6	0.0121
6962	6	0.0796
6963	6	0.0130
6964	0	0.0507
6965	0	0.0220
6966	0	0.1183
6967	5	0.0973
6968	5	0.0309
6969	9	0.0857
6970	0	0.0278
6971	2	0.0642
6972	8	0.0004
6973	8	0.0440
6974	9	0.1348
6975	9	0.0932
6976	9	0.0064
6977	9	0.1394
6978	9	0.0581
6979	9	0.0945
6980	9	0.0159
6981	9	0.0018
6982	9	0.1115
6983	9	0.0759
6984	9	0.0980
6985	2	0.3096
6986	5	0.2110
6987	5	0.1759
6988	6	0.1259
6989	5	0.2075
6990	5	0.0988
6991	5	0.6304
6992	5	0.0208
6993	5	0.0344
6994	5	0.0961
6995	6	0.0608
6996	6	0.1203
6997	6	0.0909
6998	6	0.0110
6999	3	0.0349
7000	3	0.0246
7001	3	0.0885
7002	3	0.1111
7003	3	0.3545
7004	3	0.0882
7005	4	0.1754
7006	4	0.0379
7007	5	0.2206
7008	5	0.0846
7009	5	0.0127
7010	5	0.0071
7011	5	0.2781
7012	5	0.0039
7013	5	0.0134
7014	4	0.1053
7015	4	0.2015
7016	5	0.1090
7017	5	0.3076
7018	5	0.1927
7019	7	0.1224
7020	7	0.1455
7021	7	0.1020
7022	2	0.0428
7023	2	0.0857
7024	6	0.1203
7025	6	0.0093
7026	6	0.0302
7027	0	0.0755
7028	0	0.0811
7029	0	0.0580
7030	0	0.0067
7031	0	0.0060
7032	1	0.1378
7033	0	0.0049
7034	0	0.2704
7035	1	0.0025
7036	1	0.0321
7037	1	0.1472
7038	1	0.0200
7039	1	0.0754
7040	5	0.0025
7041	5	0.1025
7042	5	0.1021
7043	5	0.0872
7044	5	0.1682
7045	0	0.0486
7046	5	0.0377
7047	5	0.0919
7048	1	0.0601
7049	1	0.1055
7050	1	0.0502
7051	1	0.0073
7052	1	0.0406
7053	4	0.0328
7054	4	0.0191
7055	4	0.0489
7056	4	0.0539
7057	0	0.0659
7058	0	0.0200
7059	0	0.0268
7060	9	0.0070
7061	9	0.2009
7062	9	0.0053
7063	9	0.0571
7064	9	0.0107
7065	1	0.2114
7066	1	0.1398
7067	8	0.0167
7068	2	0.1538
7069	2	0.0896
7070	8	0.0263
7071	9	0.0162
7072	9	0.4448
7073	9	0.1180
7074	4	0.1155
7075	7	0.0171
7076	7	0.0770
7077	0	0.0133
7078	0	0.0654
7079	0	0.0085
7080	0	0.1009
7081	8	0.0070
7082	8	0.2350
7083	7	0.0617
7084	7	0.1054
7085	1	0.1018
7086	5	0.0012
7087	5	0.0734
7088	9	0.0528
7089	5	0.0184
7090	2	0.0131
7091	2	0.1809
7092	2	0.0419
7093	8	0.0273
